LIMIT_BAL,EDUCATION,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,MALE,FEMALE,MARRIED,SINGLE,OTHERS,default.payment.next.month
0.2525252525252525,2,40,0,0,0,0,0,0,0.1776768419534356,0.10792458631803117,0.11212598546245564,0.20263454868470382,0.10654186146821286,0.29690524696315207,0.04579006172500321,0.028533616266856823,0.0513369938842016,0.04186795491143317,0.11253631054394894,0.06242126408734437,0,1,1,0,0,0
0.10101010101010101,2,26,0,0,0,0,0,0,0.18636375300750116,0.11013772316429218,0.11243893962345575,0.20604548289069374,0.13015205675727937,0.3001459346928801,0.0022895030862501602,0.0011874658232492747,0.002232043212356591,0.00322061191626409,0.004689012939331206,0.004728883642980635,0,1,0,1,0,0
0.494949494949495,3,49,0,0,0,0,0,0,0.21281383534600312,0.13292487102688788,0.09213480308320242,0.15568310056839485,0.07023167956529715,0.24988722529657637,0.0021315273732988994,0.0006376691470848605,0.005304450694165439,0.008816425120772946,0.008794243767715676,0.05409464576878407,1,0,1,0,0,0
0.05050505050505051,1,32,1,2,0,0,0,0,0.17451161012697208,0.07164888185341668,0.09624164014334398,0.16013775614976083,0.0809247351277386,0.2609011063832403,0.0,0.010702629464945712,0.0,0.0004492753623188406,0.0,0.1075140069533505,0,1,0,1,0,0
0.2525252525252525,2,39,2,0,0,2,2,2,0.2668696591690404,0.19833957794759077,0.1665745190525944,0.2954419142678973,0.2338758855930313,0.37395784262568715,0.006181658332875433,0.005640462660434054,0.0,0.02055716586151369,0.0,0.0,0,1,1,0,0,1
0.1515151515151515,2,60,0,0,0,0,0,0,0.14928709280934013,0.07111362920277724,0.0869425092225395,0.16059838769539161,0.08379829549679972,0.2617541211757464,0.0059023389563529136,0.00064657514075923,0.0,0.005115942028985508,0.0023656070278925932,0.0,0,1,0,1,0,1
0.2121212121212121,1,30,0,0,0,0,0,0,0.21071400444742944,0.13703511788844724,0.12059331716586515,0.19512031997407653,0.07998472987243495,0.27179049341910616,0.005959576533509168,0.017916484341185056,0.011448149636176956,0.02254428341384863,0.035331712497860636,0.011404175793412097,0,1,0,1,0,0
0.1212121212121212,2,27,0,0,0,0,0,0,0.16591584217554162,0.07797890876789394,0.08634460206231301,0.16013775614976083,0.08064808801146252,0.26097872304454045,0.0016026521603751123,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
0.11111111111111112,1,52,2,2,2,2,3,2,0.24615097368265032,0.17310298488765385,0.1496261295860824,0.2728182172711396,0.1985731354827195,0.35444071047678916,0.0037776800923127645,0.003562397469747824,0.008704968528190705,0.0024154589371980675,0.011253631054394895,0.0,1,0,1,0,0,0
0.0101010101010101,2,48,0,0,0,2,0,0,0.15287795407626464,0.0748214875468346,0.09233410546994458,0.16997209835095792,0.09135998334167902,0.2696856217824628,0.0022895030862501602,0.0011874658232492747,0.0,0.0010950080515297906,0.002344506469665603,0.0,1,0,0,1,0,1
0.08080808080808081,2,28,0,0,0,0,0,2,0.1848470609888938,0.10831368842221943,0.11125575327792031,0.2037677588061636,0.1315075284703596,0.29964565304430224,0.0023318588933457884,0.0012201211333886298,0.002232043212356591,0.009521739130434782,0.0,0.003972262260103733,1,0,0,1,0,0
0.08080808080808081,2,35,0,0,0,0,0,0,0.166581275313227,0.08635124721459835,0.09768891587737247,0.17965101273000963,0.10161873267856877,0.2764083005255647,0.0015328223162444823,0.0007807587787863981,0.0009675907325565823,0.0014428341384863123,0.001706800709916559,0.0010914263447999303,1,0,0,1,0,0
0.0707070707070707,3,40,0,0,0,0,0,0,0.15281158773939443,0.07834333610449953,0.09557784789659116,0.1745256625464164,0.10052205988071453,0.2712133635910232,0.007440885030313022,0.0029686645581231868,0.00449198696486764,0.01288244766505636,0.011722532348328015,0.0037831069143845074,0,1,1,0,0,0
0.2828282828282828,2,55,1,0,0,0,0,2,0.1465191741196063,0.06637797188594942,0.08769634442087831,0.1599964581296287,0.08177252467761688,0.2615758333992947,0.0001900287561587633,0.0014617704284198571,0.00016740324092674434,0.0029516908212560387,0.0,0.0009457767285961269,0,1,1,0,0,1
0.020202020202020204,2,37,2,2,2,2,2,2,0.1634886040150749,0.08525227102764713,0.09783605923728128,0.18019359712731706,0.10112493244951687,0.2779698555331074,0.0017171273146876203,0.000890599367436956,0.0011160216061782955,0.0,0.004222456151867751,0.0018915534571922537,1,0,1,0,0,1
0.35353535353535354,1,37,1,0,0,0,0,0,0.1465191741196063,0.0662204329852293,0.08634460206231301,0.16013775614976083,0.08064808801146252,0.26097872304454045,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1
0.0,2,23,0,0,0,0,0,0,0.15535386088376954,0.07568605344175046,0.09178012170073566,0.16950204693731832,0.08982008021774807,0.26820475736340044,0.0014881770060626042,0.0007718527851120285,0.0011617784920316056,0.001610305958132045,0.004689012939331206,0.0008776808041372058,1,0,0,1,0,1
0.35353535353535354,1,46,1,0,0,0,0,0,0.14715894560703519,0.08272595443899068,0.08634020972321126,0.19044147153410088,0.08132235338446513,0.2657471525828289,0.019909518838031395,0.0,0.0359113432436052,0.0010950080515297906,0.014547662644275067,0.03558768674361506,0,1,1,0,0,0
0.0707070707070707,1,56,0,0,0,0,0,0,0.22535176370752444,0.14551944181879609,0.13292975057553366,0.21983428568198904,0.10080069013044061,0.2792293971951952,0.0038921552466252727,0.0017711052753762932,0.0016751484308736217,0.008051529790660225,0.011722532348328015,0.00945776728596127,1,0,0,1,0,1
0.0404040404040404,3,47,0,0,0,0,0,0,0.1809491448033831,0.07999274941444878,0.08634460206231301,0.16013775614976083,0.08064808801146252,0.26097872304454045,0.0011447515431250801,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0
0.10101010101010101,2,49,0,0,0,0,0,0,0.19199781256553677,0.11538300933465437,0.11538235586401976,0.21154197587383405,0.13554915444147525,0.30449246772568583,0.002123514112497024,0.0011405609232309282,0.0028603633766349714,0.003703703703703704,0.005392364880230887,0.0032232070910556,1,0,1,0,0,0
0.10101010101010101,2,35,0,0,0,0,0,0,0.24741635850564248,0.1638281193651372,0.12293223773755005,0.21439148594649893,0.1389660933758385,0.30715372018194576,0.004690047072183454,0.0019949425830587814,0.0023436453729744205,0.003381642512077295,0.005157914233264327,0.005674660371576761,0,1,1,0,0,1
0.1717171717171717,1,34,0,0,0,0,0,0,0.1479341044216793,0.0662204329852293,0.08634460206231301,0.16013775614976083,0.08064808801146252,0.26097872304454045,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
0.2828282828282828,2,50,0,0,0,0,0,0,0.14734123181230538,0.06786130502947685,0.08634460206231301,0.16013775614976083,0.08064808801146252,0.26097872304454045,0.001982709672692639,0.0,0.0,0.0,0.0,0.000633670408159405,1,0,1,0,0,0
0.2525252525252525,1,31,0,0,0,0,0,0,0.2078797194208254,0.1332076818245662,0.12556269981711396,0.22969123556640725,0.15330117351921907,0.3180507920357621,0.0045790061725003205,0.0023749316464985494,0.00447189857595643,0.022528180354267312,0.00482030530163248,0.0049615447182152815,0,1,0,1,0,0
0.5757575757575758,1,36,0,0,0,0,0,0,0.28788832049808377,0.2201425821954469,0.17755536680698358,0.31967735068096226,0.24797993068948593,0.39005599926840534,0.007351594409949265,0.003897856564815744,0.006641444578367037,0.009671497584541063,0.013818521132209063,0.011247176856465141,0,1,1,0,0,0
0.11111111111111112,3,28,0,0,0,0,0,0,0.22936471487694354,0.1568261795487934,0.13783269909786844,0.24154048753468865,0.1336978993658931,0.3008867511433088,0.003937945308350276,0.0029787580176208056,0.005580108030891478,0.00322061191626409,0.0035167597044984044,0.08095848796782845,0,1,1,0,0,0
0.10101010101010101,2,24,0,0,0,2,0,0,0.152244376780277,0.07439157717318269,0.09464777009179438,0.16933248931315975,0.09028314187832485,0.2671619275675169,0.003038170595453963,0.0042926889510461275,0.0,0.0007455716586151369,0.000921391042578582,0.0002856245720360303,0,1,0,1,0,0
0.05050505050505051,2,24,1,2,0,0,0,0,0.19998831952471086,0.1210610529672357,0.11669127291634296,0.21281836798902776,0.13722986004035678,0.29804106305623673,3.2053043207502246e-05,0.0014843322790615934,0.002232043212356591,0.0032689210950080515,0.004923463586297766,0.006620437100172888,0,1,0,1,0,1
0.0101010101010101,2,38,0,0,0,0,0,0,0.1622347226904736,0.08486506698250368,0.09618453973502115,0.1779365967524063,0.09981011497216177,0.27624000301244866,0.007440885030313022,0.0011874658232492747,0.002232043212356591,0.0024154589371980675,0.002344506469665603,0.0018915534571922537,1,0,0,1,0,0
0.2828282828282828,2,25,0,0,0,0,0,0,0.19735136373973422,0.12033884150068139,0.11186628841306434,0.19426782191927927,0.11252596665361105,0.27942536005293306,0.0022895030862501602,0.0010687192409243472,0.0015624302486496138,0.001610305958132045,0.002344506469665603,0.0018915534571922537,0,1,0,1,0,0
0.3939393939393939,1,33,0,0,0,0,0,0,0.32508886452506924,0.2609138395077194,0.08634460206231301,0.16013775614976083,0.08064808801146252,0.3309543698564553,0.010474476619594483,0.0,0.0,0.0,0.2134837256083408,0.18915534571922538,1,0,0,1,0,0
0.1616161616161616,1,50,0,0,0,0,0,0,0.1482694756439968,0.06829975666883045,0.08809330206719948,0.16013775614976083,0.08122517984541476,0.26388281574803635,0.0025081506309870506,0.00189103932352447,0.0,0.0009371980676328503,0.008859889948866313,0.00014186650928941903,0,1,1,0,0,0
0.1616161616161616,2,29,0,0,0,0,0,0,0.20785405777056892,0.12798612139226426,0.12316448266755536,0.2243699521282308,0.13662599590482943,0.30589878941062826,0.0026672710954814367,0.0017978232563994018,0.0031773135127896074,0.004186795491143317,0.00797132199686305,0.003868226819958159,0,1,0,1,0,0
0.29292929292929293,2,34,0,0,0,0,0,0,0.22272188699848067,0.1456769807195162,0.13066385264141547,0.23543923902538277,0.13874001616253762,0.27217550279842645,0.004457662508929062,0.0016523586930513657,0.0039897772420874065,0.0025845410628019326,0.0035636498338917164,0.0,0,1,1,0,0,0
0.0101010101010101,2,41,1,2,2,0,0,0,0.15605291963213583,0.0772253793271001,0.09244940437136567,0.1718457100979101,0.09291376839976005,0.27070693408808494,0.0014881770060626042,0.0,0.0016762644524798,0.000713365539452496,0.0011464636636664798,0.005600889786746263,0,1,1,0,0,1
0.0404040404040404,2,61,0,0,0,0,0,0,0.18825563605054813,0.11309869527421258,0.11405806562484042,0.1821039463595036,0.10362368059652655,0.28001709103512196,0.0034342546293752406,0.0013281805233043137,0.0010881210660238381,0.001610305958132045,0.004689012939331206,0.0019653240420227517,0,1,1,0,0,0
0.3434343434343434,3,41,0,0,0,0,0,0,0.45545447225046476,0.38778200412258423,0.24933771761981338,0.3835704314111151,0.3122691508718351,0.44337864558157547,0.013742742275216588,0.005993733742850714,0.009362305254229722,0.01364573268921095,0.017912029428245206,0.012951466521395361,1,0,1,0,0,0
0.06060606060606061,2,48,0,0,0,0,0,0,0.19158368662346661,0.1040705774275226,0.10392329218992694,0.1767449834492919,0.0902960322457499,0.26589700653286374,0.0024039782405626685,0.0007225729534471836,0.0005580108030891478,0.0,0.01500484140585986,0.008682230368512444,1,0,1,0,0,1
0.0404040404040404,2,29,0,0,0,0,0,0,0.1482641663370472,0.06861578349979311,0.08634460206231301,0.16013775614976083,0.08064808801146252,0.26097872304454045,0.0028618788578127006,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1
0.3333333333333333,1,40,0,0,0,0,0,2,0.20723640839543012,0.07257038951967718,0.092362655674106,0.16835376502704444,0.08538381069008087,0.2631396938522225,0.008419647599684965,0.005944453911185869,0.009754028837998304,0.007690821256038647,0.0,0.011349320743153523,0,1,0,1,0,0
0.1919191919191919,1,29,1,2,0,0,0,0,0.15349648833589508,0.07344539473933955,0.09146057903108293,0.16983739423843194,0.09782301525525408,0.2773189514526996,0.0,0.0011892470219841485,0.002302352573545824,0.01288244766505636,0.009455394592161376,0.0041595260523657656,1,0,0,1,0,1
0.1919191919191919,1,27,2,2,2,0,0,0,0.3158913751193488,0.25769283330865855,0.19460752528477454,0.29768761080119743,0.22687740764795417,0.3744596612378551,0.01728574830118871,0.0017978232563994018,0.00576871568233561,0.008695652173913044,0.012439951328045689,0.009896607688029871,0,1,1,0,0,1
0.0101010101010101,2,61,1,2,2,2,3,2,0.15798816201527133,0.07919176849753441,0.09356176424888529,0.1742892238593953,0.09503572119126827,0.2716252698331703,0.001384004615638222,0.0,0.002329137092094103,0.0,0.0012894785583160817,0.0,1,0,1,0,0,1
0.020202020202020204,3,33,2,2,2,2,2,2,0.17052255083882625,0.09466284777186848,0.10237224744461945,0.1894363716175609,0.1121511544315596,0.28434364354125635,0.004121105555250288,0.0,0.003013258336681398,0.0020933977455716585,0.0,0.0024590194943499297,0,1,1,0,0,0
0.7373737373737375,1,50,0,0,0,0,0,0,0.4308139786972907,0.3661925315172704,0.2605112792522921,0.4394933618190142,0.3641489134907611,0.46712934393940675,0.014881770060626043,0.007837274433445212,0.012276237667961251,0.01610305958132045,0.02344506469665603,0.028373301857883806,1,0,1,0,0,0
0.29292929292929293,2,35,0,0,0,2,0,0,0.2725072582650424,0.2053680905905621,0.17046722958152538,0.3060317298834009,0.2360186612857646,0.38002500639761094,0.009158012345000641,0.0064123154455460836,0.006696129637069773,0.00966183574879227,0.014067038817993618,0.011349320743153523,1,0,1,0,0,1
0.06060606060606061,1,25,0,0,0,0,0,0,0.2094397707795213,0.13071078515110446,0.12421534979765042,0.20643169747905493,0.12991705544345344,0.2976967832120541,0.003768522079967764,0.001953381279245057,0.0019039328601401723,0.0028325281803542675,0.0040536516860518275,0.0032477972859990996,0,1,0,1,0,0
0.0707070707070707,1,27,0,0,0,0,0,0,0.14846326534765786,0.06964927664969801,0.0889909863711208,0.16095445870612463,0.08179235601211696,0.26287917852370035,0.004135987325310915,0.000890599367436956,0.0009675907325565823,0.0024154589371980675,0.0035167597044984044,0.006998747791611339,1,0,1,0,0,0
0.2727272727272727,3,43,0,0,0,0,0,0,0.318954845229278,0.23588223682462311,0.18080459965750734,0.3254441938759554,0.25840625480290136,0.4019136733660348,0.008013260801875562,0.0041561303813724615,0.006919333958305433,0.010466988727858293,0.016411545287659222,0.013240874200345776,0,1,0,1,0,0
0.1616161616161616,3,36,0,0,0,0,0,0,0.2224245658093021,0.14268184354678903,0.1301708125772434,0.23487027899765067,0.159483592049618,0.3226509240609345,0.003326647984321483,0.0017823862006971613,0.0033480648185348866,0.004830917874396135,0.008205772643829611,0.005674660371576761,0,1,1,0,0,0
0.08080808080808081,1,24,0,0,0,0,0,0,0.2154162806358072,0.13871395111359125,0.08634460206231301,0.16013775614976083,0.08064808801146252,0.26097872304454045,0.003768522079967764,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
0.0303030303030303,3,23,0,0,0,0,0,0,0.15983226129577177,0.08130905336203198,0.09551360993722798,0.1766225251651774,0.08064808801146252,0.26097872304454045,0.0016026521603751123,0.0007124794939495648,0.0011160216061782955,0.0,0.0,0.0,1,0,0,1,0,0
0.2727272727272727,1,30,1,0,0,0,0,0,0.1465191741196063,0.06643870977538369,0.08634460206231301,0.1604457858336489,0.08081467122126317,0.26110782798610893,0.00026329285491876847,0.0,0.0003649390652203027,0.0,0.0,0.0,0,1,0,1,0,1
0.2727272727272727,1,30,0,0,0,0,0,0,0.14704656527660162,0.06683255702718399,0.08774466015099763,0.1604665095432683,0.08178640661176693,0.2615819812536551,0.0007383647453156767,0.0015140189246428252,0.00038949154055622516,0.0018486312399355878,0.0018404375786874984,0.00033102185500864437,0,1,0,1,0,0
0.0404040404040404,2,24,1,2,0,0,0,0,0.15163734601903742,0.06943954112524532,0.08754261255231686,0.16013775614976083,0.08272244560017056,0.25923273240618566,0.0,0.0005937329116246374,0.0,0.0033687600644122383,0.0,0.0,1,0,0,1,0,0
0.0707070707070707,2,38,0,0,0,0,0,0,0.21220945923823833,0.12612317643977267,0.11593633963322869,0.21128010354318916,0.1356106315784255,0.30479063866216544,0.0024325970291407956,0.0011874658232492747,0.002232043212356591,0.0032367149758454105,0.005861266174164007,0.002527115418808851,0,1,1,0,0,0
0.494949494949495,1,42,2,0,0,0,0,0,0.5175972554422608,0.4725009205586367,0.3261712583996622,0.57822917785276,0.5296701553289276,0.6208625900756723,0.019469934245471363,0.010287016426808467,0.017969063881076736,0.026785829307568437,0.05509824654361133,0.03900950694767585,1,0,0,1,0,1
0.1717171717171717,1,27,1,0,0,0,0,0,0.1465191741196063,0.06767244815451719,0.08634460206231301,0.16165435489917915,0.08064808801146252,0.26097872304454045,0.0017514698609813726,0.0,0.001796794785947056,0.0,0.0,0.0,0,1,0,1,0,0
0.1414141414141414,1,31,0,0,0,0,0,0,0.22626584938735023,0.11498631499428683,0.1008129670634962,0.18614318576168112,0.10985666902990071,0.2922605429938668,0.002324990384087038,0.0011874658232492747,0.002232043212356591,0.003956521739130435,0.02827474802416717,0.07566213828769015,0,1,0,1,0,0
0.0404040404040404,3,46,0,0,0,0,0,2,0.19183145428111542,0.1116931825515228,0.11328775915487002,0.20524856205714848,0.131355818761434,0.29863433100201575,0.0024749528362364233,0.0013560859701506717,0.0023436453729744205,0.00676328502415459,0.0,0.007944524520207465,0,1,1,0,0,0
0.0707070707070707,3,44,2,0,0,0,0,0,0.21638080473165436,0.14194160051930893,0.12495271372435765,0.16013775614976083,0.08064808801146252,0.26097872304454045,0.0032224755938971006,0.001103155749798576,0.0,0.0,0.0,0.0,1,0,0,1,0,1
0.23232323232323232,3,24,0,0,0,0,0,0,0.26753597719121736,0.249687769287127,0.1904276655870663,0.3436358429745683,0.13280350617993963,0.3005455452263064,0.10302763888125722,0.00425706497634865,0.010044194455604661,0.004830917874396135,0.007033519408996809,0.004477307033174065,0,1,1,0,0,0
0.24242424242424243,1,25,0,0,0,0,0,0,0.15073918826006047,0.07259791137582706,0.09918835063823431,0.17258516973660165,0.08874125562094388,0.26492718250751,0.007692730369800539,0.01388919400163514,0.006696129637069773,0.0,0.007033519408996809,0.03432791214112502,0,1,1,0,0,0
0.1616161616161616,2,51,0,0,0,0,0,0,0.14794029861312052,0.06756805490705205,0.08712424225287464,0.1614753774070118,0.08205611276096797,0.26364074398259546,0.0016255471912376138,0.000843100734506985,0.0015847506807731798,0.002286634460547504,0.008121370410921648,0.002686005909213,0,1,0,1,0,0
0.40404040404040403,1,33,0,0,0,0,0,0,0.14938973941036607,0.07413439017260948,0.08634460206231301,0.16013775614976083,0.08239225388074428,0.262995219274753,0.009546083118120044,0.0,0.0,0.0028325281803542675,0.006151984976402542,0.0,1,0,1,0,0,0
0.1717171717171717,3,36,0,0,0,0,0,0,0.15673074115270363,0.06682116867291507,0.086677321749271,0.17989310333783604,0.08158016073296613,0.2620415333670953,0.0007246277267981757,0.0003598021444445302,0.023435337708138028,0.0015136876006441224,0.003242452447547529,0.0,0,1,1,0,0,0
0.11111111111111112,2,39,2,0,0,0,0,0,0.14690409887345354,0.06663326082747781,0.08738064504793963,0.16054752040814405,0.08107941953683918,0.2613130126253874,0.0004979669212594099,0.0011203740042356907,0.0004854693986875586,0.0007004830917874396,0.0010198603143045373,0.0008228257538786303,1,0,1,0,0,0
0.06060606060606061,2,30,1,2,0,0,0,0,0.18411791616781303,0.10007041799056285,0.10413192829726033,0.18303368733197312,0.10475902449665594,0.2765143510132817,1.9460776233126364e-05,0.0029941950733230463,0.002790054015445739,0.003235104669887279,0.00472418053637619,0.0038020224489564297,0,1,1,0,0,0
0.1616161616161616,1,36,0,0,2,0,0,0,0.14673862547352381,0.06701002554787473,0.0865730036956043,0.16230809373899052,0.08096836406363876,0.26013954092434527,0.0016209681850651136,0.0,0.002571313780634793,0.0,0.0,0.0,0,1,0,1,0,0
0.0404040404040404,3,49,2,0,0,0,0,0,0.189256440410551,0.11413408648316231,0.1145653807910932,0.16013775614976083,0.08064808801146252,0.26097872304454045,0.0034342546293752406,0.0014249589878991295,0.0,0.0,0.0,0.0,0,1,1,0,0,1
0.0404040404040404,1,24,0,0,0,0,0,0,0.1473102608550993,0.06718844309808789,0.08634460206231301,0.16013775614976083,0.08064808801146252,0.26097872304454045,0.001167646573987582,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0
0.2222222222222222,2,46,0,0,0,0,0,0,0.1503489541992636,0.06766105980024825,0.08741962705746771,0.16048440729248503,0.08224748513889371,0.26203231158555473,0.0017377328424638717,0.0011708413017237848,0.00041069595107361275,0.0025974235104669887,0.003214318369911542,0.0014224481998085748,0,1,1,0,0,1
0.0101010101010101,2,40,0,0,0,0,0,0,0.14929328700078134,0.06872871801295993,0.08769195208177656,0.16225722645174295,0.08292472521207134,0.26429472199018345,0.0022895030862501602,0.0013632107650901673,0.0025623856077853667,0.0037713365539452496,0.010116545416607076,0.005288783466309541,0,1,0,1,0,0
0.1212121212121212,1,27,0,0,0,0,0,0,0.14949504066486682,0.07410212316884753,0.09471914560219792,0.16705005529462522,0.0842831716253266,0.2670159160264573,0.009523188087257542,0.009056208101010594,0.008189366546136332,0.005908212560386474,0.018418442825692976,0.0148222128905585,0,1,1,0,0,0
0.1414141414141414,1,29,0,0,0,0,0,0,0.1470147094349039,0.0664956515467283,0.08664602633317099,0.16032992145714053,0.09656075081432418,0.26097872304454045,0.0004464531018187813,0.0003853326596443896,0.00016182313289585286,0.02584219001610306,0.0,0.0,0,1,0,1,0,0
0.020202020202020204,3,46,2,2,0,2,0,0,0.1640664335880916,0.08132423783439055,0.08729773964739398,0.16123988070679154,0.08142151005696552,0.26157813884467984,0.0,0.0010307203345803705,0.0,0.0,0.0,0.0,0,1,0,1,0,0
0.1313131313131313,2,31,3,3,2,2,2,2,0.25687842837435215,0.18679178671890123,0.15688501899412138,0.2824726399933684,0.21207034174347178,0.36487823021716526,0.0066395589501254655,0.0029686645581231868,0.005580108030891478,0.007890499194847021,0.011722532348328015,0.00945776728596127,0,1,0,1,0,1
0.0707070707070707,2,45,0,0,0,0,0,0,0.2189390057968783,0.1369383168771614,0.12449481237299961,0.18877038694933806,0.11098507196295508,0.28329005500024207,0.004693481326812829,0.0014884884094429657,0.0023882862372215526,0.00322061191626409,0.0035167597044984044,0.0018915534571922537,0,1,1,0,0,0
0.2222222222222222,1,37,0,0,0,0,0,0,0.14650324619875746,0.06620335045382592,0.08633471929933406,0.16012080038734497,0.08063023981041245,0.26096489037222953,2.0605527776251444e-05,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1
0.0101010101010101,2,26,0,0,0,0,0,0,0.21147323534122475,0.1375229190629662,0.1287658131070693,0.23014527320443184,0.09053202512630082,0.26925450349543945,0.0029763540121252085,0.0014843322790615934,0.002232043212356591,0.001610305958132045,0.002344506469665603,0.0018915534571922537,0,1,1,0,0,0
0.23232323232323232,2,37,0,0,0,0,0,0,0.29869629967852146,0.23234710185364443,0.18351961426478008,0.3195200388852152,0.24537805960307585,0.391040424447865,0.009158012345000641,0.0041561303813724615,0.006696129637069773,0.008373590982286634,0.012660334936194256,0.01021438866883817,1,0,0,1,0,0
0.2727272727272727,3,40,2,0,0,0,0,0,0.3042232882130731,0.24164664214374382,0.18979022737492401,0.34033135327707786,0.26808295447221386,0.4085449027755257,0.011447515431250803,0.005343596204621736,0.008928172849426364,0.01085024154589372,0.016350588119447916,0.014375806274661129,1,0,1,0,0,1
0.1616161616161616,1,30,0,0,0,0,0,0,0.15395574338703696,0.0821973449950081,0.08755249531529583,0.16721207702437674,0.09305258774126059,0.27613318404293663,0.019271892228510727,0.0013062124055742022,0.006149279050042408,0.008051529790660225,0.018990502404291384,0.0,0,1,0,1,0,0
0.1212121212121212,1,26,0,0,0,0,0,0,0.1534672871476722,0.07463927387853181,0.09177078798014442,0.1696320411158399,0.09085031804502705,0.2690439394835956,0.0013187537776800924,0.0006911051091310779,0.0004017677782241864,0.0005990338164251208,0.0008815344325942667,0.001021438866883817,0,1,0,1,0,1
0.1313131313131313,3,39,0,0,0,0,0,0,0.2491126820760452,0.16166623011308634,0.0922610828323779,0.1702886059160539,0.08169815717324158,0.26097872304454045,0.011447515431250803,0.0005937329116246374,0.0,0.0017053140096618357,0.0,0.0,1,0,0,1,0,0
0.11111111111111112,2,28,0,0,0,0,0,0,0.14794649280456176,0.0663495010002771,0.08634460206231301,0.16013775614976083,0.08064808801146252,0.26097872304454045,0.0001556862098650109,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0
0.2121212121212121,3,65,0,0,0,0,0,0,0.14757484131808854,0.06766770300690512,0.08802851506544859,0.161806014774121,0.08295447221382146,0.2612784309446102,0.0017457461032657474,0.0020602532033374915,0.0019764742645417615,0.0037568438003220614,0.0009143575231695851,0.004465957712430911,1,0,1,0,0,0
0.1919191919191919,2,34,0,0,0,0,0,0,0.14686427907133143,0.06659055449896935,0.08655872859352359,0.16066621074505505,0.08103479903421401,0.2612784309446102,0.0004464531018187813,0.00023155583553360857,0.0006260881210660239,0.0006280193236714975,0.0009143575231695851,0.000737705848304979,0,1,1,0,0,0
0.24242424242424243,2,25,0,0,0,0,0,0,0.1583394611584377,0.08434879492231244,0.09934647484589752,0.1797960786973453,0.10592312383181046,0.2849999269942295,0.006868509258750481,0.0029686645581231868,0.004464086424713182,0.008051529790660225,0.014067038817993618,0.00945776728596127,0,1,1,0,0,0
0.0404040404040404,2,22,0,0,0,0,0,0,0.18948916503184257,0.11333405459577035,0.11228520775489428,0.20021081664603715,0.10019781756163827,0.2764597888058331,0.0022895030862501602,0.0011892470219841485,0.0014485960448194276,0.001610305958132045,0.0018756051757324824,0.001662675488871991,0,1,1,0,0,1
0.2626262626262626,2,27,0,0,0,0,0,0,0.1653282788731173,0.08502924908988069,0.09688621590652663,0.1775899456096821,0.09890580611895827,0.27481908017340023,0.0018522079967763798,0.000931566938339056,0.0007042096334985045,0.0010499194847020934,0.001493450621176989,0.0010233304203410092,1,0,1,0,0,0
0.0101010101010101,2,24,0,0,0,0,0,0,0.15850227990489263,0.08031541945206831,0.0948937410814927,0.17575966525557044,0.0975711573071031,0.2873084463065612,0.0017663516310419988,0.0007492909344702923,0.0014229275478773269,0.0012206119162640901,0.0014957951276466546,0.00253468163263762,0,1,0,1,0,0
0.05050505050505051,1,28,0,0,0,2,0,0,0.19882823595621946,0.12254533514028554,0.120456605611323,0.21325733383823825,0.1194014903247877,0.29104326783050677,0.0032053043207502245,0.002912259931518846,1.1160216061782955e-05,0.0025764895330112722,0.003751210351464965,0.003026485531507606,1,0,0,1,0,0
0.0101010101010101,3,29,0,0,0,0,0,0,0.15045956476071395,0.07380982207594514,0.08995345767679301,0.16712918218589923,0.08499214183370435,0.2699837927189424,0.009179762624320019,0.004024915407903416,0.008422615061827596,0.007389694041867955,0.028134077635987235,0.014292577922544668,1,0,0,1,0,0
0.0101010101010101,2,53,0,0,2,2,2,2,0.16071183648042503,0.08496566411187918,0.09683790017640731,0.1791875552239762,0.09929549184188478,0.2763491274273458,0.0045790061725003205,0.0,0.0015423418597384044,0.0,0.007033519408996809,0.0,1,0,1,0,0,1
0.2222222222222222,1,31,0,0,0,2,0,0,0.16733696666905584,0.07778625577484463,0.08812295035613633,0.16299103416962923,0.08365154362149915,0.2615935084805809,0.008018984559591187,0.0019231009007522003,0.0,0.0,0.0,0.0,0,1,1,0,0,0
0.3434343434343434,1,40,1,0,0,0,0,0,0.14594930850701404,0.06560925797279701,0.08918315120682262,0.15872854389564295,0.07830204114010343,0.25916049511745093,0.0,0.003581990655831437,0.0016740324092674433,6.44122383252818e-06,0.0,0.0028373301857883807,0,1,0,1,0,0
